Date,Open,High,Low,Close,Adj Close,Volume
2011-10-31,26.340312123298645,26.407812237739563,26.293124675750732,26.370312213897705,22.78401756286621,164800
2011-11-30,27.140714372907365,27.386190505254838,26.95595241728283,27.05428577604748,23.374974841163272,248400
2011-12-31,27.440714336576917,27.441428593226842,27.406428654988606,27.409285772414435,23.715116682506743,15400
2012-01-31,28.84774980545044,28.883999824523926,28.829749870300294,28.860749816894533,25.008875942230226,130800
2012-02-29,30.573999881744385,30.647749996185304,30.539000034332275,30.593249988555907,26.51014938354492,102200
2012-03-31,30.68954545801336,30.722272699529473,30.572045412930574,30.600227269259367,26.552843700755727,48200
2012-04-30,30.244250297546387,30.327000236511232,30.187250328063964,30.274500179290772,26.306134510040284,66200
2012-05-31,29.414090763438832,29.430227106267754,29.368636217984285,29.39681798761541,25.543496652082965,35000
2012-06-30,28.47523816426595,28.522857393537247,28.435238247825986,28.472381046840123,24.779067539033434,78800
2012-07-31,29.084999901907786,29.112619036719913,29.057618913196382,29.081428437005904,25.344987505958194,54400
2012-08-31,29.90978249259617,29.918260740197223,29.8930432692818,29.901304079138715,26.05952503370202,47400
2012-09-30,30.400263033415143,30.41526312577097,30.36394721583316,30.381052619532536,26.50434654637387,27000
2012-10-31,30.952380770728702,30.967142740885418,30.891428538731166,30.91452389671689,27.028508231753396,53600
2012-11-30,30.748571577526274,30.787142799014138,30.71500015258789,30.75452386765253,26.888619377499534,47600
2012-12-31,31.73474988937378,31.81649980545044,31.704249763488768,31.789749717712404,27.912186908721925,51200
2013-01-31,32.9769043695359,33.02857135591053,32.899285634358726,32.938333238874165,29.20439965384347,47200
2013-02-28,33.026579204358555,33.08078966642681,32.96052631578947,33.021842554995885,29.278441378944798,50600
2013-03-31,34.52000007629395,34.61625022888184,34.42100028991699,34.51125030517578,30.633352184295653,46400
2013-04-30,35.009545759721235,35.043636842207476,34.94318216497248,35.02750032598322,31.1250957142223,98000
2013-05-31,37.3090912212025,37.32977312261408,37.231591484763406,37.24931890314276,33.09938430786133,68400
2013-06-30,38.1207498550415,38.19375,37.95625057220459,38.034250259399414,33.821774101257326,143000
2013-07-31,40.73022738370028,40.80340922962535,40.40250015258789,40.49249978498979,36.06989288330078,68000
2013-08-31,41.78499984741211,41.83613655783913,41.59590877186168,41.663181651722304,37.11271181973544,92400
2013-09-30,42.73249988555908,42.86099987030029,42.347249794006345,42.61724967956543,38.06519813537598,67800
2013-10-31,43.4252173382303,43.64999953560207,43.198695307192594,43.37739115175994,38.93758077206819,95400
2013-11-30,46.87700004577637,47.14674968719483,46.57000026702881,46.82874984741211,42.03567962646484,178400
2013-12-31,48.78500002906436,48.8735716683524,48.284761882963636,48.499285561697825,43.67793473743257,195200
2014-01-31,50.20714278448196,50.40214302426293,49.74333372570219,50.044285910470144,45.35589799426851,500400
2014-02-28,50.15499978316458,50.50105285644531,49.83736821224815,50.21105254323859,45.507044340434824,244400
2014-03-31,51.51571437290737,51.7754761832101,51.1288092476981,51.40023821876163,46.61267380487351,217000
2014-04-30,50.15404764811198,50.40880948021298,49.81571433657692,50.08238056727818,45.473176683698384,157600
2014-05-31,50.15952391851516,50.36738077799479,49.96404756818499,50.16666648501442,45.54970932006836,319000
2014-06-30,50.92261868431454,51.05880918956938,50.724761962890625,50.931428636823384,46.3433107648577,108000
2014-07-31,49.272954594005235,49.47340913252397,49.05136333812367,49.22999954223633,44.99155755476518,442200
2014-08-31,49.42547643752325,49.65452394031343,49.21809550694057,49.4759528750465,45.21633529663086,274000
2014-09-30,51.223333086286274,51.363333565848215,50.93047587076823,51.12761924380348,46.75271951584589,168800
2014-10-31,48.995434470798656,49.38108709584112,48.651521599811055,49.074347620425016,44.918023648469344,424800
2014-11-30,52.59526323017321,52.736841904489616,52.367894624408926,52.53394739251388,48.08461460314299,255400
2014-12-31,53.32886366410689,53.61318224126642,53.110681707208805,53.3979549407959,48.90305432406339,272000
2015-01-31,53.83674983978271,54.17175006866455,53.433749961853025,53.82699966430664,49.34305038452148,274000
2015-02-28,57.13973677785773,57.326052816290606,56.78026319804945,57.10315784655119,52.34629239534077,363800
2015-03-31,58.42840922962535,58.747272664850406,58.12590945850719,58.41068163785067,53.61577224731445,689200
2015-04-30,59.19404747372582,59.39928581601097,58.73785636538551,59.01595215570359,54.295532589867,694600
2015-05-31,58.54349956512451,58.78649978637695,58.265750122070315,58.530249786376956,53.848680114746095,588800
2015-06-30,58.34363625266335,58.52136351845481,57.97977274114435,58.24204548922452,53.61492104963823,356800
2015-07-31,56.810227307406336,56.97886362942782,56.378863768144086,56.61568208174272,52.17112645235929,1257000
2015-08-31,54.9004758199056,55.17190497262137,53.43404769897461,54.76761899675642,50.46814219156901,592000
2015-09-30,52.169285910470144,52.411905016217915,51.783095405215306,52.0235717410133,47.976629348028276,378900
2015-10-31,52.2272725538774,52.617727279663086,51.98818137428977,52.37727251919833,48.354978041215375,1281200
2015-11-30,54.12200031280518,54.376000213623044,53.79899997711182,54.107500076293945,49.952330589294434,581200
2015-12-31,53.1981820193204,53.488636537031695,52.850908973000266,53.16045448996804,49.38956278020685,380900
