Date,Open,High,Low,Close,Adj Close,Volume
2011-10-31,24.089999794960022,24.229999780654907,23.965624809265137,24.09499979019165,21.334379196166992,539400
2011-11-30,23.648809523809526,23.793333326067245,23.509762082781112,23.63880965823219,20.930457160586403,386600
2011-12-31,24.05738067626953,24.182856877644856,23.97119040716262,24.088333129882812,21.368316922869003,193400
2012-01-31,25.361250019073488,25.448249912261964,25.283749961853026,25.383999824523926,22.563246154785155,150200
2012-02-29,27.09000015258789,27.15250015258789,27.063000106811522,27.119750022888184,24.106115913391115,80600
2012-03-31,27.50090911171653,27.530454462224785,27.45113641565496,27.479545419866387,24.43062383478338,43800
2012-04-30,27.570749950408935,27.596749782562256,27.501749992370605,27.52549991607666,24.476013088226317,42400
2012-05-31,27.43613624572754,27.49863624572754,27.380681731484152,27.442045471884988,24.401805184104226,341800
2012-06-30,27.29380970909482,27.393571581159318,27.191904794602166,27.323095321655273,24.303666886829195,260000
2012-07-31,28.065238226027716,28.083809625534784,27.963571457635787,28.002857208251953,24.915119806925457,117400
2012-08-31,27.886086920033332,27.9230433754299,27.841304198555324,27.89543466982634,24.81954184822414,320200
2012-09-30,29.556842101247685,29.627368525454873,29.48078948573062,29.56578947368421,26.311797694156045,50600
2012-10-31,29.14642842610677,29.179999851045153,28.96690495808919,29.01095254080636,25.83063416253953,80400
2012-11-30,27.937142690022785,28.01309512910389,27.9004761832101,27.981904801868257,24.914395468575613,36800
2012-12-31,28.25749988555908,28.36024990081787,28.22224998474121,28.302750015258788,25.299015998840332,72600
2013-01-31,29.276904696509952,29.337618873232888,29.213571548461914,29.284047535487584,26.419897261120024,131800
2013-02-28,29.969999915675114,30.011315797504626,29.901578903198242,29.957894676610042,27.027836749428197,55800
2013-03-31,30.49325008392334,30.537750244140625,30.473750019073485,30.51849994659424,27.534059143066408,47200
2013-04-30,30.398182001980867,30.42068186673251,30.37704563140869,30.39840906316584,27.42615509033203,79600
2013-05-31,31.449090870943937,31.514090624722567,31.354545506564055,31.423863324252043,28.351343501697887,56400
2013-06-30,31.6727502822876,31.76225004196167,31.641750144958497,31.73425006866455,28.636566352844238,147800
2013-07-31,32.906136599454015,32.974318591031164,32.85818169333718,32.92681832747026,29.725354974920098,85000
2013-08-31,33.62181802229448,33.643409208817914,33.55204547535289,33.57886383750222,30.314001516862348,43200
2013-09-30,33.99399967193604,34.08000030517578,33.95624961853027,34.05925045013428,30.753824710845947,36600
2013-10-31,35.67347816798998,35.770869545314625,35.58782594100289,35.66608694325323,32.216530758401625,33800
2013-11-30,37.245499992370604,37.28649978637695,37.03775043487549,37.08800010681152,33.50092086791992,44200
2013-12-31,37.60214324224563,37.67214293706985,37.45761925833566,37.58000019618443,33.955443790980745,75800
2014-01-31,39.05571456182571,39.23285711379278,38.8466667901902,39.032618931361604,35.28859692528134,138200
2014-02-28,38.98105300100226,39.13263100071957,38.85131595009252,39.01842097232216,35.275761252955384,114000
2014-03-31,39.771666572207494,39.86571448189871,39.60833322434198,39.68404788062686,35.8850348336356,65000
2014-04-30,37.94595227922712,38.02119046165829,37.738809676397416,37.82428577968052,34.217936197916664,108600
2014-05-31,37.49047579084124,37.60047585623605,37.387381054106214,37.48047619774228,33.90690594627743,79000
2014-06-30,38.70785740443638,38.80595270792643,38.62857164655413,38.74261928740002,35.05917994181315,55200
2014-07-31,39.15068158236417,39.188181617043234,38.93068226900968,39.02886390686035,35.33883077448065,106600
